item_id,order_id,product_id,quantity,unit_price,item_discount,item_total,item_return_flag
ITM0033341,ORD007234,PRD0031,5,164.25,7.15,814.1,0
ITM0033342,ORD007235,PRD0053,2,142.53,13.66,271.4,0
ITM0033343,ORD007235,PRD0096,1,81.4,1.0,80.4,0
ITM0033344,ORD007235,PRD0055,5,120.19,40.73,560.22,0
ITM0033345,ORD007235,PRD0018,1,48.62,4.62,44.0,0
ITM0033346,ORD007235,PRD0113,6,565.79,67.0,3327.74,0
ITM0033347,ORD007235,PRD0028,1,102.09,10.01,92.08,0
ITM0033348,ORD007235,PRD0112,2,661.61,89.79,1233.43,0
ITM0033349,ORD007235,PRD0107,4,118.93,18.38,457.34,0
ITM0033350,ORD007236,PRD0073,1,116.75,5.62,111.13,0
ITM0033351,ORD007236,PRD0096,1,87.95,5.82,82.13,1
ITM0033352,ORD007236,PRD0049,5,155.16,36.12,739.68,1
ITM0033353,ORD007236,PRD0024,3,131.85,34.86,360.69,1
ITM0033354,ORD007237,PRD0086,3,324.49,66.03,907.44,0
ITM0033355,ORD007237,PRD0058,5,120.88,8.93,595.47,0
ITM0033356,ORD007237,PRD0020,5,37.98,10.19,179.71,0
ITM0033357,ORD007237,PRD0109,2,21.7,2.37,41.03,0
ITM0033358,ORD007237,PRD0108,1,104.86,9.71,95.15,0
ITM0033359,ORD007237,PRD0041,6,213.22,70.37,1208.95,0
ITM0033360,ORD007238,PRD0035,1,28.95,1.22,27.73,0
ITM0033361,ORD007238,PRD0007,2,52.14,3.1,101.18,0
ITM0033362,ORD007238,PRD0103,2,100.85,4.21,197.49,0
ITM0033363,ORD007238,PRD0114,1,398.68,28.19,370.49,0
ITM0033364,ORD007238,PRD0039,2,206.72,27.88,385.56,0
ITM0033365,ORD007238,PRD0078,2,276.46,50.32,502.6,0
ITM0033366,ORD007239,PRD0006,1,52.08,0.29,51.79,0
ITM0033367,ORD007239,PRD0031,1,173.24,0.5,172.74,0
ITM0033368,ORD007239,PRD0009,1,72.63,1.36,71.27,0
ITM0033369,ORD007240,PRD0085,1,208.75,14.22,194.53,0
ITM0033370,ORD007240,PRD0041,6,213.59,9.75,1271.79,0
ITM0033371,ORD007240,PRD0050,2,248.78,16.53,481.03,0
ITM0033372,ORD007240,PRD0022,2,109.21,11.77,206.65,0
ITM0033373,ORD007240,PRD0075,5,151.62,30.38,727.72,0
ITM0033374,ORD007241,PRD0030,1,56.07,3.74,52.33,0
ITM0033375,ORD007241,PRD0006,1,50.23,2.38,47.85,0
ITM0033376,ORD007241,PRD0014,3,14.08,2.42,39.82,0
ITM0033377,ORD007242,PRD0006,1,54.23,1.42,52.81,0
ITM0033378,ORD007242,PRD0086,1,296.97,20.47,276.5,0
ITM0033379,ORD007242,PRD0102,1,62.64,1.56,61.08,0
ITM0033380,ORD007242,PRD0020,2,36.83,0.73,72.93,0
ITM0033381,ORD007243,PRD0045,1,36.16,0.5,35.66,0
ITM0033382,ORD007243,PRD0049,1,150.76,9.84,140.92,0
ITM0033383,ORD007244,PRD0047,2,97.26,4.1,190.42,0
ITM0033384,ORD007244,PRD0018,1,48.03,0.82,47.21,0
ITM0033385,ORD007245,PRD0013,6,10.15,0.55,60.35,1
ITM0033386,ORD007245,PRD0020,4,37.5,1.22,148.78,1
ITM0033387,ORD007245,PRD0006,3,53.66,0.32,160.66,1
ITM0033388,ORD007245,PRD0022,4,107.18,15.83,412.89,1
ITM0033389,ORD007245,PRD0069,1,548.66,23.46,525.2,1
ITM0033390,ORD007245,PRD0065,2,66.5,8.5,124.5,1
ITM0033391,ORD007245,PRD0053,1,140.13,8.94,131.19,0
ITM0033392,ORD007246,PRD0103,6,96.71,30.28,549.98,0
ITM0033393,ORD007246,PRD0098,1,213.83,10.86,202.97,0
ITM0033394,ORD007246,PRD0013,1,10.42,0.58,9.84,0
ITM0033395,ORD007246,PRD0101,1,30.67,1.55,29.12,0
ITM0033396,ORD007247,PRD0062,2,232.44,32.42,432.46,0
ITM0033397,ORD007247,PRD0096,1,80.88,3.44,77.44,0
ITM0033398,ORD007247,PRD0035,4,28.46,0.93,112.91,0
ITM0033399,ORD007247,PRD0075,1,147.43,8.53,138.9,0
ITM0033400,ORD007247,PRD0067,1,78.72,1.92,76.8,0
ITM0033401,ORD007247,PRD0079,1,108.13,5.35,102.78,0
ITM0033402,ORD007248,PRD0024,5,130.39,17.03,634.92,0
ITM0033403,ORD007248,PRD0106,1,32.9,0.82,32.08,0
ITM0033404,ORD007248,PRD0018,1,48.36,1.66,46.7,0
ITM0033405,ORD007249,PRD0043,2,58.85,1.03,116.67,0
ITM0033406,ORD007249,PRD0030,4,57.31,8.74,220.5,0
ITM0033407,ORD007249,PRD0007,1,52.81,1.4,51.41,0
ITM0033408,ORD007249,PRD0015,4,70.79,2.4,280.76,0
ITM0033409,ORD007249,PRD0023,2,55.51,5.58,105.44,0
ITM0033410,ORD007250,PRD0038,3,135.98,7.12,400.82,0
ITM0033411,ORD007250,PRD0050,2,239.79,4.84,474.74,0
ITM0033412,ORD007250,PRD0031,2,162.0,5.56,318.44,0
ITM0033413,ORD007250,PRD0096,1,82.01,0.49,81.52,0
ITM0033414,ORD007251,PRD0051,1,112.52,1.81,110.71,0
ITM0033415,ORD007251,PRD0006,4,54.4,4.31,213.29,0
ITM0033416,ORD007252,PRD0059,2,415.98,13.76,818.2,0
ITM0033417,ORD007252,PRD0099,4,298.69,23.33,1171.43,0
ITM0033418,ORD007252,PRD0014,1,14.93,0.24,14.69,0
ITM0033419,ORD007252,PRD0108,1,109.99,1.33,108.66,0
ITM0033420,ORD007253,PRD0018,4,51.16,2.67,201.97,0
ITM0033421,ORD007253,PRD0003,2,95.95,1.87,190.03,0
ITM0033422,ORD007254,PRD0053,1,134.66,2.05,132.61,0
ITM0033423,ORD007255,PRD0098,4,226.66,8.06,898.58,0
ITM0033424,ORD007255,PRD0100,1,63.71,1.02,62.69,0
ITM0033425,ORD007256,PRD0110,1,93.3,1.21,92.09,0
ITM0033426,ORD007256,PRD0044,2,51.9,0.73,103.07,0
ITM0033427,ORD007256,PRD0101,1,29.95,0.09,29.86,0
ITM0033428,ORD007256,PRD0100,2,61.87,0.32,123.42,0
ITM0033429,ORD007257,PRD0019,2,51.88,0.96,102.8,0
ITM0033430,ORD007257,PRD0001,1,40.96,0.28,40.68,0
ITM0033431,ORD007257,PRD0032,2,106.88,3.07,210.69,0
ITM0033432,ORD007257,PRD0095,2,205.67,5.44,405.9,0
ITM0033433,ORD007257,PRD0077,1,182.61,3.41,179.2,0
ITM0033434,ORD007257,PRD0046,1,22.64,0.41,22.23,0
ITM0033435,ORD007258,PRD0069,2,554.81,75.16,1034.46,0
ITM0033436,ORD007258,PRD0104,1,98.53,1.91,96.62,0
ITM0033437,ORD007258,PRD0100,2,62.01,6.31,117.71,0
ITM0033438,ORD007258,PRD0061,2,380.56,49.03,712.09,0
ITM0033439,ORD007258,PRD0053,1,141.87,4.07,137.8,0
ITM0033440,ORD007259,PRD0077,4,169.64,38.69,639.87,0
ITM0033441,ORD007259,PRD0039,4,207.44,0.23,829.53,0
ITM0033442,ORD007259,PRD0066,1,49.51,0.31,49.2,0
ITM0033443,ORD007259,PRD0003,1,100.88,3.47,97.41,0
ITM0033444,ORD007259,PRD0091,2,140.06,6.81,273.31,0
ITM0033445,ORD007259,PRD0114,6,423.28,131.56,2408.12,0
ITM0033446,ORD007259,PRD0109,1,21.2,1.35,19.85,0
ITM0033447,ORD007260,PRD0024,3,133.4,15.33,384.87,0
ITM0033448,ORD007260,PRD0032,4,97.04,1.25,386.91,0
ITM0033449,ORD007260,PRD0050,1,242.77,14.07,228.7,0
ITM0033450,ORD007260,PRD0078,1,281.94,16.7,265.24,0
ITM0033451,ORD007260,PRD0002,2,120.49,14.84,226.14,0
ITM0033452,ORD007260,PRD0043,2,59.81,6.73,112.89,0
ITM0033453,ORD007261,PRD0060,1,300.87,21.73,279.14,0
ITM0033454,ORD007262,PRD0068,2,181.88,30.02,333.74,0
ITM0033455,ORD007262,PRD0040,2,152.97,13.98,291.96,0
ITM0033456,ORD007262,PRD0024,1,138.49,7.97,130.52,0
ITM0033457,ORD007262,PRD0022,5,103.97,44.25,475.6,0
ITM0033458,ORD007262,PRD0005,1,118.84,6.3,112.54,0
ITM0033459,ORD007262,PRD0019,1,52.08,4.13,47.95,0
ITM0033460,ORD007262,PRD0090,2,386.85,33.14,740.56,0
ITM0033461,ORD007262,PRD0001,2,43.35,6.33,80.37,0
ITM0033462,ORD007262,PRD0013,4,10.68,1.14,41.58,0
ITM0033463,ORD007262,PRD0050,2,246.32,23.36,469.28,0
ITM0033464,ORD007263,PRD0037,1,209.19,12.34,196.85,0
ITM0033465,ORD007263,PRD0018,1,48.59,1.51,47.08,0
ITM0033466,ORD007263,PRD0011,1,55.68,0.81,54.87,0
ITM0033467,ORD007263,PRD0107,1,119.71,11.49,108.22,0
ITM0033468,ORD007263,PRD0105,1,41.71,0.03,41.68,0
ITM0033469,ORD007263,PRD0081,1,819.1,54.67,764.43,0
ITM0033470,ORD007263,PRD0025,4,75.85,10.64,292.76,0
ITM0033471,ORD007264,PRD0031,5,171.53,46.7,810.95,0
ITM0033472,ORD007264,PRD0057,1,275.51,27.49,248.02,0
ITM0033473,ORD007264,PRD0069,3,599.08,137.77,1659.47,0
ITM0033474,ORD007264,PRD0056,1,205.37,14.77,190.6,0
ITM0033475,ORD007264,PRD0045,2,37.4,3.22,71.58,0
ITM0033476,ORD007264,PRD0039,1,223.96,15.18,208.78,0
ITM0033477,ORD007264,PRD0082,4,662.66,27.48,2623.16,0
ITM0033478,ORD007264,PRD0078,1,275.52,15.36,260.16,0
ITM0033479,ORD007265,PRD0073,1,114.75,8.73,106.02,0
ITM0033480,ORD007265,PRD0042,2,146.13,21.31,270.95,0
ITM0033481,ORD007265,PRD0082,5,668.86,270.13,3074.17,0
ITM0033482,ORD007266,PRD0045,2,34.03,4.68,63.38,0
ITM0033483,ORD007266,PRD0085,1,212.95,2.3,210.65,0
ITM0033484,ORD007266,PRD0065,1,65.57,0.55,65.02,0
ITM0033485,ORD007266,PRD0101,1,29.58,0.38,29.2,0
ITM0033486,ORD007266,PRD0075,5,146.27,25.79,705.56,0
ITM0033487,ORD007266,PRD0081,4,795.02,304.75,2875.33,0
ITM0033488,ORD007267,PRD0071,2,309.63,36.3,582.96,0
ITM0033489,ORD007267,PRD0010,1,42.1,2.48,39.62,0
ITM0033490,ORD007267,PRD0053,3,137.83,36.66,376.83,0
ITM0033491,ORD007267,PRD0006,1,50.94,4.66,46.28,0
ITM0033492,ORD007267,PRD0049,5,157.64,54.77,733.43,0
ITM0033493,ORD007267,PRD0075,1,148.48,4.05,144.43,0
ITM0033494,ORD007268,PRD0082,2,678.97,68.07,1289.87,0
ITM0033495,ORD007268,PRD0083,2,218.34,31.81,404.87,0
ITM0033496,ORD007268,PRD0086,6,295.02,120.11,1650.01,0
ITM0033497,ORD007268,PRD0004,1,212.11,4.09,208.02,0
ITM0033498,ORD007269,PRD0004,1,215.91,14.18,201.73,0
ITM0033499,ORD007269,PRD0104,2,92.66,12.92,172.4,0
ITM0033500,ORD007269,PRD0013,1,10.51,0.3,10.21,0
ITM0033501,ORD007269,PRD0071,1,320.58,30.37,290.21,0
ITM0033502,ORD007269,PRD0085,1,223.73,15.17,208.56,0
ITM0033503,ORD007270,PRD0023,1,58.98,3.24,55.74,0
ITM0033504,ORD007270,PRD0106,1,31.11,1.5,29.61,0
ITM0033505,ORD007270,PRD0032,1,103.84,6.72,97.12,0
ITM0033506,ORD007270,PRD0022,1,102.32,3.87,98.45,0
ITM0033507,ORD007270,PRD0057,3,275.46,80.61,745.77,0
ITM0033508,ORD007270,PRD0019,1,54.17,4.19,49.98,0
ITM0033509,ORD007270,PRD0072,1,131.45,7.48,123.97,0
ITM0033510,ORD007270,PRD0055,1,116.73,10.72,106.01,0
ITM0033511,ORD007270,PRD0015,2,70.08,11.37,128.79,0
ITM0033512,ORD007271,PRD0007,2,52.42,4.94,99.9,0
ITM0033513,ORD007272,PRD0004,1,215.56,3.27,212.29,0
ITM0033514,ORD007272,PRD0008,1,19.82,0.21,19.61,0
ITM0033515,ORD007272,PRD0020,3,37.33,0.27,111.72,0
ITM0033516,ORD007272,PRD0042,6,139.37,3.1,833.12,0
ITM0033517,ORD007273,PRD0080,1,79.61,6.33,73.28,0
ITM0033518,ORD007273,PRD0106,2,32.83,6.45,59.21,0
ITM0033519,ORD007273,PRD0045,1,36.4,2.84,33.56,0
ITM0033520,ORD007273,PRD0011,1,53.12,1.74,51.38,0
ITM0033521,ORD007274,PRD0083,3,219.97,22.33,637.58,0
ITM0033522,ORD007274,PRD0072,1,128.53,2.52,126.01,0
ITM0033523,ORD007274,PRD0021,1,102.32,4.93,97.39,0
ITM0033524,ORD007274,PRD0095,1,199.09,11.37,187.72,1
ITM0033525,ORD007275,PRD0098,2,233.93,35.06,432.8,0
ITM0033526,ORD007275,PRD0102,1,67.86,0.67,67.19,0
ITM0033527,ORD007275,PRD0028,1,94.72,7.26,87.46,0
ITM0033528,ORD007275,PRD0014,2,14.92,1.41,28.43,0
ITM0033529,ORD007276,PRD0047,2,99.2,13.63,184.77,0
ITM0033530,ORD007276,PRD0099,6,320.6,64.34,1859.26,0
ITM0033531,ORD007276,PRD0027,1,468.43,34.29,434.14,0
ITM0033532,ORD007276,PRD0067,1,79.09,6.28,72.81,0
ITM0033533,ORD007276,PRD0084,1,207.08,13.17,193.91,0
ITM0033534,ORD007277,PRD0027,2,485.5,81.43,889.57,0
ITM0033535,ORD007277,PRD0071,3,324.98,1.93,973.01,0
ITM0033536,ORD007277,PRD0076,1,123.9,1.49,122.41,0
ITM0033537,ORD007277,PRD0110,2,97.1,13.13,181.07,0
ITM0033538,ORD007278,PRD0073,1,119.46,6.58,112.88,0
ITM0033539,ORD007278,PRD0012,1,119.06,2.21,116.85,0
ITM0033540,ORD007278,PRD0087,3,562.09,157.29,1528.98,0
ITM0033541,ORD007278,PRD0107,1,114.95,6.6,108.35,0
ITM0033542,ORD007278,PRD0043,1,58.74,2.55,56.19,0
ITM0033543,ORD007278,PRD0034,1,49.72,1.03,48.69,0
ITM0033544,ORD007279,PRD0056,1,221.63,11.43,210.2,0
ITM0033545,ORD007279,PRD0109,3,21.7,4.42,60.68,0
ITM0033546,ORD007279,PRD0006,1,50.38,4.19,46.19,0
ITM0033547,ORD007279,PRD0075,2,140.99,2.47,279.51,0
ITM0033548,ORD007279,PRD0088,5,227.95,5.61,1134.14,0
ITM0033549,ORD007279,PRD0084,3,222.32,30.95,636.01,0
ITM0033550,ORD007280,PRD0014,5,13.98,2.07,67.83,0
ITM0033551,ORD007280,PRD0025,1,77.52,7.43,70.09,0
ITM0033552,ORD007280,PRD0033,2,117.4,5.43,229.37,0
ITM0033553,ORD007280,PRD0001,6,42.49,6.08,248.86,0
ITM0033554,ORD007280,PRD0041,2,211.46,6.78,416.14,0
ITM0033555,ORD007280,PRD0016,2,34.38,3.3,65.46,0
ITM0033556,ORD007280,PRD0076,1,117.96,9.81,108.15,0
ITM0033557,ORD007281,PRD0046,3,21.96,0.64,65.24,0
ITM0033558,ORD007281,PRD0074,1,117.26,3.8,113.46,0
ITM0033559,ORD007281,PRD0031,1,163.66,2.59,161.07,0
ITM0033560,ORD007281,PRD0014,2,15.17,1.28,29.06,0
ITM0033561,ORD007281,PRD0021,2,105.68,17.21,194.15,0
ITM0033562,ORD007281,PRD0011,1,52.96,1.99,50.97,0
ITM0033563,ORD007282,PRD0026,1,110.44,6.52,103.92,0
ITM0033564,ORD007282,PRD0038,2,147.05,4.37,289.73,0
ITM0033565,ORD007282,PRD0006,1,52.51,3.94,48.57,0
ITM0033566,ORD007282,PRD0103,1,95.89,4.49,91.4,0
ITM0033567,ORD007282,PRD0014,1,14.61,0.98,13.63,0
ITM0033568,ORD007282,PRD0039,1,213.96,3.05,210.91,0
ITM0033569,ORD007283,PRD0042,1,145.75,11.7,134.05,0
ITM0033570,ORD007283,PRD0081,3,782.97,123.18,2225.73,0
ITM0033571,ORD007283,PRD0052,1,84.0,2.03,81.97,0
ITM0033572,ORD007284,PRD0064,1,188.33,9.0,179.33,0
ITM0033573,ORD007284,PRD0008,3,20.34,1.65,59.37,1
ITM0033574,ORD007284,PRD0034,1,50.04,3.89,46.15,0
ITM0033575,ORD007284,PRD0111,5,72.55,11.94,350.81,0
ITM0033576,ORD007284,PRD0052,1,81.92,3.27,78.65,0
ITM0033577,ORD007284,PRD0046,3,22.35,1.31,65.74,0
ITM0033578,ORD007284,PRD0015,1,72.56,3.24,69.32,0
ITM0033579,ORD007284,PRD0095,2,193.08,14.27,371.89,0
ITM0033580,ORD007284,PRD0014,1,14.7,1.29,13.41,0
ITM0033581,ORD007285,PRD0011,3,51.15,2.82,150.63,0
ITM0033582,ORD007285,PRD0048,4,174.6,51.35,647.05,0
ITM0033583,ORD007285,PRD0112,1,659.95,44.08,615.87,0
ITM0033584,ORD007285,PRD0014,1,14.91,0.69,14.22,0
ITM0033585,ORD007286,PRD0074,1,118.23,4.93,113.3,0
ITM0033586,ORD007286,PRD0043,2,58.44,8.25,108.63,0
ITM0033587,ORD007286,PRD0069,1,565.51,43.73,521.78,0
ITM0033588,ORD007287,PRD0038,1,140.03,5.27,134.76,0
ITM0033589,ORD007287,PRD0060,1,300.69,17.62,283.07,0
ITM0033590,ORD007287,PRD0051,4,115.2,8.85,451.95,0
ITM0033591,ORD007287,PRD0042,1,136.29,2.95,133.34,0
ITM0033592,ORD007287,PRD0058,1,118.78,5.39,113.39,0
ITM0033593,ORD007288,PRD0054,3,114.21,4.7,337.93,0
ITM0033594,ORD007288,PRD0104,1,93.14,8.95,84.19,0
ITM0033595,ORD007288,PRD0023,2,57.8,6.77,108.83,0
ITM0033596,ORD007288,PRD0012,1,112.94,3.26,109.68,0
ITM0033597,ORD007288,PRD0042,2,140.67,27.06,254.28,0
ITM0033598,ORD007288,PRD0019,2,54.24,1.84,106.64,0
ITM0033599,ORD007288,PRD0043,1,59.98,1.78,58.2,0
ITM0033600,ORD007288,PRD0021,4,105.13,36.92,383.6,0
ITM0033601,ORD007289,PRD0099,3,317.13,15.95,935.44,0
ITM0033602,ORD007289,PRD0061,2,373.01,43.93,702.09,0
ITM0033603,ORD007289,PRD0054,2,123.67,16.72,230.62,0
ITM0033604,ORD007289,PRD0083,1,210.41,14.53,195.88,0
ITM0033605,ORD007289,PRD0013,1,10.52,0.3,10.22,0
ITM0033606,ORD007290,PRD0014,2,15.15,1.01,29.29,0
ITM0033607,ORD007290,PRD0090,2,410.46,17.07,803.85,0
ITM0033608,ORD007290,PRD0050,1,231.42,12.21,219.21,0
ITM0033609,ORD007290,PRD0064,2,191.11,6.69,375.53,0
ITM0033610,ORD007290,PRD0103,1,101.28,0.13,101.15,0
ITM0033611,ORD007291,PRD0103,1,97.19,2.82,94.37,0
ITM0033612,ORD007291,PRD0046,1,21.73,0.73,21.0,0
ITM0033613,ORD007291,PRD0079,3,108.55,28.36,297.29,0
ITM0033614,ORD007291,PRD0024,1,128.38,12.62,115.76,0
ITM0033615,ORD007291,PRD0093,4,151.75,29.77,577.23,0
ITM0033616,ORD007291,PRD0038,2,146.48,0.54,292.42,0
ITM0033617,ORD007291,PRD0050,3,243.18,27.06,702.48,0
ITM0033618,ORD007291,PRD0102,1,64.92,5.55,59.37,0
ITM0033619,ORD007292,PRD0105,1,40.8,2.89,37.91,0
ITM0033620,ORD007292,PRD0053,2,141.81,18.93,264.69,0
ITM0033621,ORD007292,PRD0103,1,99.25,2.4,96.85,0
ITM0033622,ORD007293,PRD0077,2,175.7,7.18,344.22,0
ITM0033623,ORD007293,PRD0100,1,65.08,3.61,61.47,0
ITM0033624,ORD007293,PRD0069,1,568.67,16.96,551.71,0
ITM0033625,ORD007293,PRD0088,2,228.64,29.57,427.71,0
ITM0033626,ORD007293,PRD0012,2,109.26,21.23,197.29,0
ITM0033627,ORD007294,PRD0075,4,149.41,8.52,589.12,0
ITM0033628,ORD007294,PRD0038,1,137.84,13.65,124.19,0
ITM0033629,ORD007294,PRD0079,2,102.79,9.11,196.47,0
ITM0033630,ORD007294,PRD0096,4,87.86,14.4,337.04,0
ITM0033631,ORD007294,PRD0065,1,69.04,3.75,65.29,0
ITM0033632,ORD007294,PRD0042,5,143.75,11.67,707.08,0
ITM0033633,ORD007295,PRD0065,1,68.08,2.75,65.33,0
ITM0033634,ORD007295,PRD0099,4,307.33,113.49,1115.83,0
ITM0033635,ORD007295,PRD0104,4,95.33,35.3,346.02,0
ITM0033636,ORD007295,PRD0004,1,211.91,20.6,191.31,0
ITM0033637,ORD007295,PRD0013,1,10.76,0.93,9.83,0
ITM0033638,ORD007296,PRD0031,1,164.52,1.83,162.69,0
ITM0033639,ORD007296,PRD0041,3,221.64,11.1,653.82,0
ITM0033640,ORD007297,PRD0053,2,137.26,4.72,269.8,0
ITM0033641,ORD007297,PRD0025,3,75.37,2.84,223.27,0
ITM0033642,ORD007298,PRD0001,2,40.18,0.59,79.77,0
ITM0033643,ORD007298,PRD0076,1,118.14,1.69,116.45,0
ITM0033644,ORD007299,PRD0042,1,139.77,7.39,132.38,0
ITM0033645,ORD007299,PRD0066,5,48.46,7.28,235.02,0
ITM0033646,ORD007299,PRD0036,1,157.05,13.56,143.49,0
ITM0033647,ORD007300,PRD0021,1,102.02,6.92,95.1,0
ITM0033648,ORD007300,PRD0066,1,45.46,0.9,44.56,0
ITM0033649,ORD007300,PRD0011,2,51.68,7.06,96.3,0
ITM0033650,ORD007300,PRD0052,3,77.73,13.68,219.51,0
ITM0033651,ORD007300,PRD0076,1,122.58,0.33,122.25,0
ITM0033652,ORD007300,PRD0059,2,403.47,71.11,735.83,0
ITM0033653,ORD007300,PRD0078,1,265.05,25.23,239.82,0
ITM0033654,ORD007301,PRD0028,2,94.79,3.02,186.56,0
ITM0033655,ORD007301,PRD0005,2,121.33,21.94,220.72,0
ITM0033656,ORD007301,PRD0006,1,51.34,4.08,47.26,0
ITM0033657,ORD007301,PRD0027,2,461.64,91.09,832.19,0
ITM0033658,ORD007301,PRD0045,2,36.54,2.66,70.42,0
ITM0033659,ORD007301,PRD0058,2,120.92,19.46,222.38,0
ITM0033660,ORD007301,PRD0080,1,77.27,4.12,73.15,0
ITM0033661,ORD007301,PRD0095,1,194.96,16.57,178.39,0
ITM0033662,ORD007301,PRD0073,2,111.23,10.67,211.79,0
ITM0033663,ORD007301,PRD0050,6,243.67,118.35,1343.67,0
ITM0033664,ORD007302,PRD0028,2,94.09,14.89,173.29,0
ITM0033665,ORD007302,PRD0066,3,49.17,1.79,145.72,0
ITM0033666,ORD007302,PRD0090,3,422.37,58.67,1208.44,0
ITM0033667,ORD007302,PRD0056,4,204.95,16.38,803.42,0
ITM0033668,ORD007302,PRD0005,2,118.66,7.52,229.8,0
ITM0033669,ORD007303,PRD0108,2,112.99,11.54,214.44,0
ITM0033670,ORD007303,PRD0031,1,159.75,12.27,147.48,0
ITM0033671,ORD007304,PRD0108,2,111.22,2.53,219.91,0
ITM0033672,ORD007304,PRD0070,1,485.82,36.05,449.77,0
ITM0033673,ORD007304,PRD0025,1,77.34,7.48,69.86,0
ITM0033674,ORD007304,PRD0057,2,286.4,36.58,536.22,0
ITM0033675,ORD007305,PRD0067,1,76.31,1.54,74.77,0
ITM0033676,ORD007305,PRD0023,1,56.37,4.5,51.87,0
ITM0033677,ORD007305,PRD0010,2,42.28,4.19,80.37,0
ITM0033678,ORD007305,PRD0027,2,486.06,93.24,878.88,0
ITM0033679,ORD007305,PRD0005,1,116.48,4.56,111.92,0
ITM0033680,ORD007306,PRD0107,3,123.54,23.07,347.55,0
ITM0033681,ORD007306,PRD0062,1,228.4,15.22,213.18,0
ITM0033682,ORD007306,PRD0046,5,22.07,10.06,100.29,0
ITM0033683,ORD007306,PRD0060,1,312.93,23.51,289.42,0
ITM0033684,ORD007306,PRD0001,1,41.19,1.66,39.53,0
ITM0033685,ORD007307,PRD0103,1,97.96,5.31,92.65,0
ITM0033686,ORD007307,PRD0057,2,290.09,30.9,549.28,0
ITM0033687,ORD007307,PRD0049,5,150.17,2.4,748.45,0
ITM0033688,ORD007307,PRD0108,1,113.65,0.51,113.14,0
ITM0033689,ORD007308,PRD0107,1,122.43,5.42,117.01,0
ITM0033690,ORD007308,PRD0097,1,285.39,3.67,281.72,0
ITM0033691,ORD007308,PRD0109,1,21.86,1.39,20.47,0
ITM0033692,ORD007308,PRD0010,2,39.86,3.46,76.26,0
ITM0033693,ORD007309,PRD0109,2,21.97,1.53,42.41,0
ITM0033694,ORD007309,PRD0058,4,123.53,28.35,465.77,0
ITM0033695,ORD007309,PRD0071,3,311.28,71.27,862.57,0
ITM0033696,ORD007309,PRD0022,2,105.7,9.46,201.94,0
ITM0033697,ORD007309,PRD0014,1,14.2,0.74,13.46,0
ITM0033698,ORD007309,PRD0008,1,19.13,1.26,17.87,0
ITM0033699,ORD007309,PRD0046,2,22.16,0.24,44.08,0
ITM0033700,ORD007309,PRD0009,3,73.0,7.17,211.83,1
ITM0033701,ORD007310,PRD0065,2,69.98,3.42,136.54,0
ITM0033702,ORD007310,PRD0018,1,48.13,3.56,44.57,0
ITM0033703,ORD007310,PRD0067,3,77.49,16.83,215.64,0
ITM0033704,ORD007310,PRD0072,1,135.97,3.76,132.21,0
ITM0033705,ORD007310,PRD0024,1,135.26,2.22,133.04,0
ITM0033706,ORD007310,PRD0035,1,28.3,0.35,27.95,0
ITM0033707,ORD007310,PRD0042,1,143.36,10.63,132.73,0
ITM0033708,ORD007310,PRD0064,2,178.69,13.22,344.16,0
ITM0033709,ORD007310,PRD0013,4,10.66,3.95,38.69,0
ITM0033710,ORD007311,PRD0078,4,289.47,29.87,1128.01,0
ITM0033711,ORD007311,PRD0039,4,205.54,40.16,782.0,0
ITM0033712,ORD007311,PRD0073,3,122.6,2.4,365.4,0
ITM0033713,ORD007311,PRD0107,1,118.25,10.98,107.27,0
ITM0033714,ORD007311,PRD0100,2,63.19,11.42,114.96,0
ITM0033715,ORD007311,PRD0019,1,51.57,1.2,50.37,0
ITM0033716,ORD007312,PRD0081,1,802.47,32.53,769.94,0
ITM0033717,ORD007312,PRD0100,1,62.58,2.81,59.77,0
ITM0033718,ORD007312,PRD0034,1,49.3,4.92,44.38,0
ITM0033719,ORD007312,PRD0068,3,176.9,26.33,504.37,0
ITM0033720,ORD007312,PRD0028,2,102.95,0.12,205.78,0
ITM0033721,ORD007312,PRD0039,2,211.31,11.18,411.44,0
ITM0033722,ORD007312,PRD0056,3,207.56,51.71,570.97,0
ITM0033723,ORD007313,PRD0047,1,101.87,4.72,97.15,0
ITM0033724,ORD007313,PRD0064,1,183.98,4.26,179.72,0
ITM0033725,ORD007313,PRD0080,2,80.29,9.56,151.02,0
ITM0033726,ORD007313,PRD0111,2,70.67,14.06,127.28,0
ITM0033727,ORD007313,PRD0078,1,277.77,15.0,262.77,0
ITM0033728,ORD007313,PRD0112,3,666.67,182.74,1817.27,0
ITM0033729,ORD007313,PRD0053,3,136.76,6.62,403.66,0
ITM0033730,ORD007313,PRD0043,1,59.47,1.44,58.03,0
ITM0033731,ORD007314,PRD0071,4,334.93,42.07,1297.65,0
ITM0033732,ORD007314,PRD0076,3,122.02,16.13,349.93,0
ITM0033733,ORD007314,PRD0100,3,64.1,16.94,175.36,0
ITM0033734,ORD007314,PRD0023,1,56.54,4.03,52.51,0
ITM0033735,ORD007314,PRD0060,3,315.42,71.77,874.49,0
ITM0033736,ORD007314,PRD0064,1,181.9,14.73,167.17,0
ITM0033737,ORD007314,PRD0031,2,159.12,8.59,309.65,0
ITM0033738,ORD007315,PRD0112,1,715.98,30.24,685.74,0
