order_id,customer_id,order_date,order_month,order_quarter,delivery_date,channel,city,order_status,payment_method,delivery_slot,promo_code,promo_discount_amt,gross_order_value,net_order_value
ORD007774,CUST02011,2023-08-14,8,3,2023-08-15,App,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,1334.6,1334.6
ORD007775,CUST02011,2023-12-13,12,4,2023-12-14,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,700.24,700.24
ORD007776,CUST02011,2023-01-19,1,1,2023-01-20,App,Bengaluru,Delivered,UPI,Evening 4-8 PM,,0.0,1477.84,1477.84
ORD007777,CUST02012,2023-04-20,4,2,2023-04-22,App,Pune,Delivered,COD,Evening 4-8 PM,,0.0,259.92,259.92
ORD007778,CUST02012,2023-01-07,1,1,2023-01-10,App,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,4234.53,4234.53
ORD007779,CUST02013,2023-06-20,6,2,2023-06-23,Web,Pune,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1092.48,1092.48
ORD007780,CUST02013,2023-12-17,12,4,2023-12-20,App,Pune,Delivered,Wallet,Afternoon 10-2 PM,,0.0,1418.13,1418.13
ORD007781,CUST02013,2023-06-03,6,2,2023-06-04,App,Pune,Delivered,Wallet,Evening 4-8 PM,,0.0,575.13,575.13
ORD007782,CUST02013,2023-10-07,10,4,2023-10-09,Kiosk,Pune,Delivered,COD,Late Night 8-11 PM,,0.0,1922.48,1922.48
ORD007783,CUST02013,2023-08-27,8,3,2023-08-28,Web,Pune,Delivered,Wallet,Morning 6-10 AM,,0.0,744.22,744.22
ORD007784,CUST02014,2023-07-05,7,3,2023-07-08,App,Bengaluru,Delivered,Credit Card,Morning 6-10 AM,,0.0,625.69,625.69
ORD007785,CUST02017,2023-09-15,9,3,2023-09-18,App,Bengaluru,Delivered,Credit Card,Late Night 8-11 PM,,0.0,2000.9,2000.9
ORD007786,CUST02017,2023-12-26,12,4,2023-12-28,App,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,1366.52,1366.52
ORD007787,CUST02017,2023-11-21,11,4,2023-11-24,App,Bengaluru,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,2164.95,2164.95
ORD007788,CUST02017,2023-05-06,5,2,2023-05-08,Kiosk,Bengaluru,Delivered,UPI,Evening 4-8 PM,,0.0,1069.08,1069.08
ORD007789,CUST02017,2023-02-10,2,1,2023-02-12,App,Bengaluru,Delivered,UPI,Evening 4-8 PM,LOVEFEB,450.67,3175.25,2724.58
ORD007790,CUST02017,2023-11-02,11,4,2023-11-04,Web,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,489.08,489.08
ORD007791,CUST02018,2023-04-12,4,2,2023-04-14,App,Mumbai,Delivered,Wallet,Evening 4-8 PM,,0.0,518.24,518.24
ORD007792,CUST02018,2023-09-10,9,3,2023-09-11,Web,Mumbai,Returned,UPI,,,0.0,662.79,98.03
ORD007793,CUST02018,2023-07-28,7,3,2023-07-31,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,510.76,510.76
ORD007794,CUST02018,2023-06-16,6,2,2023-06-19,Web,Mumbai,Delivered,COD,Evening 4-8 PM,,0.0,1939.34,1939.34
ORD007795,CUST02018,2023-03-24,3,1,2023-03-26,Web,Mumbai,Delivered,COD,Morning 6-10 AM,,0.0,258.18,258.18
ORD007796,CUST02018,2023-04-04,4,2,2023-04-05,Kiosk,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,769.27,769.27
ORD007797,CUST02018,2023-04-26,4,2,2023-04-29,App,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,3807.79,3807.79
ORD007798,CUST02018,2023-08-26,8,3,2023-08-29,Kiosk,Mumbai,Delivered,Credit Card,Late Night 8-11 PM,,0.0,1262.12,1262.12
ORD007799,CUST02018,2023-05-18,5,2,2023-05-21,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,2688.49,2688.49
ORD007800,CUST02018,2023-02-06,2,1,2023-02-08,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,1171.03,1171.03
ORD007801,CUST02018,2023-11-28,11,4,2023-11-30,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,845.47,845.47
ORD007802,CUST02018,2023-08-17,8,3,2023-08-20,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,122.04,122.04
ORD007803,CUST02018,2023-01-26,1,1,2023-01-29,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,896.37,896.37
ORD007804,CUST02018,2023-12-23,12,4,2023-12-25,Web,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,1785.49,1785.49
ORD007805,CUST02018,2023-06-16,6,2,,App,Mumbai,Cancelled,UPI,Morning 6-10 AM,,0.0,1819.49,0.0
ORD007806,CUST02018,2023-02-12,2,1,2023-02-14,App,Mumbai,Delivered,COD,Afternoon 10-2 PM,,0.0,684.57,684.57
ORD007807,CUST02018,2023-05-06,5,2,2023-05-08,Web,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,1129.16,1129.16
ORD007808,CUST02018,2023-12-09,12,4,2023-12-12,Web,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,1125.76,1125.76
ORD007809,CUST02018,2023-04-18,4,2,2023-04-19,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,641.57,641.57
ORD007810,CUST02018,2023-07-02,7,3,2023-07-03,Kiosk,Mumbai,Delivered,COD,Evening 4-8 PM,,0.0,841.02,841.02
ORD007811,CUST02024,2023-11-21,11,4,2023-11-23,Web,Jaipur,Delivered,Wallet,Evening 4-8 PM,BIGSALE23,31.58,259.89,228.31
ORD007812,CUST02024,2023-08-22,8,3,2023-08-24,Web,Jaipur,Delivered,COD,Afternoon 10-2 PM,,0.0,453.53,453.53
ORD007813,CUST02024,2023-12-17,12,4,2023-12-18,Web,Jaipur,Delivered,COD,Late Night 8-11 PM,,0.0,329.04,329.04
ORD007814,CUST02025,2023-12-26,12,4,,App,Jaipur,Cancelled,UPI,Afternoon 10-2 PM,XMAS23,0.0,1500.57,0.0
ORD007815,CUST02026,2023-05-21,5,2,2023-05-23,App,Hyderabad,Delivered,COD,Evening 4-8 PM,,0.0,405.09,405.09
ORD007816,CUST02027,2023-02-22,2,1,2023-02-23,App,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,2157.76,2157.76
ORD007817,CUST02027,2023-01-05,1,1,2023-01-08,Web,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,830.29,830.29
ORD007818,CUST02027,2023-06-06,6,2,2023-06-08,App,Mumbai,Returned,UPI,Morning 6-10 AM,,0.0,3134.32,708.8
ORD007819,CUST02027,2023-04-19,4,2,2023-04-21,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,3050.57,3050.57
ORD007820,CUST02027,2023-01-09,1,1,2023-01-10,Kiosk,Mumbai,Delivered,COD,Morning 6-10 AM,,0.0,3048.87,3048.87
ORD007821,CUST02027,2023-04-05,4,2,,Kiosk,Mumbai,Cancelled,Debit Card,Morning 6-10 AM,,0.0,233.29,0.0
ORD007822,CUST02027,2023-03-20,3,1,2023-03-21,App,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,2559.57,2559.57
ORD007823,CUST02027,2023-02-05,2,1,2023-02-08,Kiosk,Mumbai,Delivered,COD,Morning 6-10 AM,,0.0,2651.73,2651.73
ORD007824,CUST02027,2023-11-19,11,4,2023-11-20,Kiosk,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1324.05,1324.05
ORD007825,CUST02027,2023-04-07,4,2,2023-04-09,Web,Mumbai,Delivered,Wallet,Afternoon 10-2 PM,,0.0,1097.89,1097.89
ORD007826,CUST02027,2023-12-28,12,4,2023-12-30,App,Mumbai,Delivered,Credit Card,Evening 4-8 PM,XMAS23,13.83,167.19,153.36
ORD007827,CUST02027,2023-11-05,11,4,2023-11-06,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1929.1,1929.1
ORD007828,CUST02027,2023-06-25,6,2,2023-06-27,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1585.61,1585.61
ORD007829,CUST02027,2023-08-10,8,3,2023-08-11,Web,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,3669.25,3669.25
ORD007830,CUST02027,2023-08-27,8,3,2023-08-29,App,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,1042.59,1042.59
ORD007831,CUST02027,2023-02-11,2,1,2023-02-12,Web,Mumbai,Returned,Credit Card,Afternoon 10-2 PM,,0.0,2355.79,434.29
ORD007832,CUST02027,2023-04-19,4,2,2023-04-21,Kiosk,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,768.8,768.8
ORD007833,CUST02028,2023-09-27,9,3,2023-09-29,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,3076.56,3076.56
ORD007834,CUST02028,2023-12-04,12,4,2023-12-07,App,Delhi,Delivered,Credit Card,,,0.0,387.25,387.25
ORD007835,CUST02028,2023-09-05,9,3,2023-09-08,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,783.24,783.24
ORD007836,CUST02028,2023-03-21,3,1,2023-03-22,App,Delhi,Delivered,Wallet,Morning 6-10 AM,,0.0,1162.34,1162.34
ORD007837,CUST02028,2023-05-30,5,2,2023-05-31,App,Delhi,Delivered,Credit Card,Evening 4-8 PM,,0.0,434.69,434.69
ORD007838,CUST02028,2023-06-27,6,2,2023-06-28,Web,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,69.72,69.72
ORD007839,CUST02028,2023-05-27,5,2,2023-05-29,App,Delhi,Delivered,Credit Card,Morning 6-10 AM,,0.0,356.49,356.49
ORD007840,CUST02029,2023-03-28,3,1,2023-03-30,Web,Hyderabad,Delivered,Credit Card,Morning 6-10 AM,,0.0,71.85,71.85
ORD007841,CUST02029,2023-03-25,3,1,2023-03-27,App,Hyderabad,Returned,UPI,Evening 4-8 PM,,0.0,354.01,296.08
ORD007842,CUST02029,2023-02-28,2,1,2023-03-01,App,Hyderabad,Delivered,Debit Card,Morning 6-10 AM,,0.0,176.62,176.62
ORD007843,CUST02029,2023-10-15,10,4,2023-10-17,Web,Hyderabad,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1371.25,1371.25
ORD007844,CUST02029,2023-09-15,9,3,2023-09-18,Kiosk,Hyderabad,Delivered,Debit Card,,,0.0,647.09,647.09
ORD007845,CUST02029,2023-04-22,4,2,2023-04-25,Web,Hyderabad,Delivered,Debit Card,Evening 4-8 PM,,0.0,420.51,420.51
ORD007846,CUST02029,2023-10-07,10,4,2023-10-08,Web,Hyderabad,Delivered,Debit Card,Evening 4-8 PM,,0.0,666.4,666.4
ORD007847,CUST02029,2023-03-14,3,1,2023-03-15,Web,Hyderabad,Delivered,Debit Card,Evening 4-8 PM,,0.0,1377.19,1377.19
ORD007848,CUST02029,2023-10-31,10,4,,App,Hyderabad,Cancelled,UPI,Afternoon 10-2 PM,,0.0,302.1,0.0
ORD007849,CUST02032,2023-09-07,9,3,2023-09-10,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,31.06,31.06
ORD007850,CUST02032,2023-12-16,12,4,2023-12-18,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,426.53,426.53
ORD007851,CUST02032,2023-11-27,11,4,2023-11-28,Web,Mumbai,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,1289.6,1289.6
ORD007852,CUST02032,2023-12-10,12,4,2023-12-13,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1479.09,1479.09
ORD007853,CUST02032,2023-10-12,10,4,2023-10-13,Web,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,21.1,21.1
ORD007854,CUST02032,2023-03-17,3,1,2023-03-18,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,366.03,366.03
ORD007855,CUST02032,2023-07-02,7,3,2023-07-03,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,513.64,513.64
ORD007856,CUST02032,2023-05-14,5,2,2023-05-17,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,923.12,923.12
ORD007857,CUST02032,2023-03-01,3,1,2023-03-02,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,510.68,510.68
ORD007858,CUST02032,2023-11-13,11,4,2023-11-16,App,Mumbai,Delivered,Wallet,Afternoon 10-2 PM,DIWALI23SUPER,21.28,233.54,212.26
ORD007859,CUST02033,2023-05-06,5,2,2023-05-07,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1042.61,1042.61
ORD007860,CUST02035,2023-01-28,1,1,2023-01-30,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,389.42,389.42
ORD007861,CUST02035,2023-11-25,11,4,2023-11-27,Web,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,769.29,769.29
ORD007862,CUST02035,2023-07-22,7,3,2023-07-25,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,150.0,150.0
ORD007863,CUST02037,2023-03-11,3,1,2023-03-12,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,1605.37,1605.37
ORD007864,CUST02037,2023-05-01,5,2,2023-05-03,Kiosk,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,1027.52,1027.52
ORD007865,CUST02037,2023-01-07,1,1,2023-01-09,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,6254.64,6254.64
ORD007866,CUST02037,2023-10-20,10,4,2023-10-22,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,DUSSEHRA23,124.59,771.17,646.58
ORD007867,CUST02037,2023-11-17,11,4,2023-11-20,Web,Hyderabad,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,879.65,879.65
ORD007868,CUST02037,2023-01-22,1,1,2023-01-23,Web,Hyderabad,Delivered,Credit Card,Morning 6-10 AM,,0.0,1531.63,1531.63
ORD007869,CUST02037,2023-11-30,11,4,2023-12-02,App,Hyderabad,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1203.57,1203.57
ORD007870,CUST02037,2023-12-02,12,4,2023-12-05,App,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,49.22,49.22
ORD007871,CUST02037,2023-10-13,10,4,2023-10-14,App,Hyderabad,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1426.73,1426.73
ORD007872,CUST02038,2023-11-11,11,4,2023-11-14,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,35.51,35.51
ORD007873,CUST02039,2023-09-21,9,3,2023-09-24,Web,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,1531.2,1531.2
ORD007874,CUST02039,2023-01-08,1,1,2023-01-11,App,Pune,Delivered,Credit Card,Morning 6-10 AM,,0.0,760.16,760.16
ORD007875,CUST02039,2023-04-07,4,2,2023-04-09,Web,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,459.73,459.73
ORD007876,CUST02039,2023-12-24,12,4,2023-12-27,Web,Pune,Delivered,UPI,Evening 4-8 PM,XMAS23,234.3,1321.89,1087.59
ORD007877,CUST02039,2023-04-04,4,2,2023-04-05,Web,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,158.02,158.02
ORD007878,CUST02039,2023-04-12,4,2,2023-04-14,Kiosk,Pune,Delivered,UPI,Afternoon 10-2 PM,,0.0,2443.71,2443.71
ORD007879,CUST02039,2023-03-20,3,1,2023-03-23,App,Pune,Delivered,UPI,Afternoon 10-2 PM,,0.0,1665.67,1665.67
ORD007880,CUST02040,2023-10-04,10,4,2023-10-05,App,Jaipur,Delivered,UPI,Afternoon 10-2 PM,,0.0,533.66,533.66
ORD007881,CUST02040,2023-06-17,6,2,2023-06-18,App,Jaipur,Delivered,Credit Card,Evening 4-8 PM,,0.0,1265.9,1265.9
ORD007882,CUST02040,2023-10-14,10,4,2023-10-17,App,Jaipur,Delivered,UPI,Evening 4-8 PM,,0.0,417.52,417.52
ORD007883,CUST02040,2023-01-11,1,1,,Web,Jaipur,Cancelled,COD,Evening 4-8 PM,,0.0,768.43,0.0
ORD007884,CUST02040,2023-02-08,2,1,2023-02-11,Web,Jaipur,Delivered,Wallet,Morning 6-10 AM,,0.0,1771.43,1771.43
ORD007885,CUST02040,2023-05-15,5,2,2023-05-17,App,Jaipur,Delivered,UPI,Morning 6-10 AM,,0.0,1678.88,1678.88
ORD007886,CUST02040,2023-03-10,3,1,2023-03-12,App,Jaipur,Delivered,UPI,Evening 4-8 PM,,0.0,442.18,442.18
ORD007887,CUST02046,2023-07-19,7,3,2023-07-22,Web,Bengaluru,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,458.5,458.5
ORD007888,CUST02046,2023-02-24,2,1,2023-02-25,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,1199.48,1199.48
ORD007889,CUST02048,2023-05-12,5,2,2023-05-13,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1416.14,1416.14
ORD007890,CUST02048,2023-02-12,2,1,2023-02-14,App,Mumbai,Delivered,COD,Morning 6-10 AM,LOVEFEB,468.76,2728.66,2259.9
ORD007891,CUST02048,2023-12-30,12,4,2023-12-31,Kiosk,Mumbai,Delivered,COD,Evening 4-8 PM,,0.0,742.26,742.26
ORD007892,CUST02048,2023-12-24,12,4,2023-12-26,App,Mumbai,Delivered,UPI,Late Night 8-11 PM,XMAS23,151.88,1399.86,1247.98
ORD007893,CUST02048,2023-03-08,3,1,2023-03-11,App,Mumbai,Delivered,COD,Afternoon 10-2 PM,,0.0,2932.2,2932.2
ORD007894,CUST02048,2023-05-29,5,2,2023-06-01,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,1278.31,1278.31
ORD007895,CUST02048,2023-06-19,6,2,2023-06-21,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,386.96,386.96
ORD007896,CUST02049,2023-03-10,3,1,2023-03-13,App,Delhi,Delivered,Credit Card,Morning 6-10 AM,,0.0,3092.85,3092.85
ORD007897,CUST02049,2023-12-08,12,4,2023-12-09,App,Delhi,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,2338.24,2338.24
ORD007898,CUST02049,2023-06-29,6,2,2023-07-01,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,1344.08,1344.08
ORD007899,CUST02049,2023-02-02,2,1,2023-02-04,Web,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,1084.08,1084.08
ORD007900,CUST02049,2023-07-22,7,3,2023-07-25,Kiosk,Delhi,Delivered,UPI,,,0.0,613.95,613.95
ORD007901,CUST02049,2023-05-30,5,2,2023-06-01,Web,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,2006.42,2006.42
ORD007902,CUST02049,2023-10-03,10,4,2023-10-05,Kiosk,Delhi,Delivered,Credit Card,Late Night 8-11 PM,,0.0,3490.57,3490.57
ORD007903,CUST02049,2023-12-30,12,4,2023-12-31,Web,Delhi,Delivered,Credit Card,Evening 4-8 PM,,0.0,1981.24,1981.24
ORD007904,CUST02049,2023-10-13,10,4,,App,Delhi,Cancelled,Wallet,Late Night 8-11 PM,,0.0,748.07,0.0
ORD007905,CUST02049,2023-01-03,1,1,2023-01-06,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,2831.62,2831.62
ORD007906,CUST02049,2023-05-10,5,2,2023-05-12,Web,Delhi,Returned,UPI,Late Night 8-11 PM,,0.0,865.96,88.97
ORD007907,CUST02049,2023-08-24,8,3,2023-08-25,App,Delhi,Returned,Wallet,Afternoon 10-2 PM,,0.0,1623.4,200.97
ORD007908,CUST02049,2023-05-18,5,2,2023-05-20,App,Delhi,Delivered,Credit Card,Evening 4-8 PM,,0.0,2541.17,2541.17
ORD007909,CUST02049,2023-03-10,3,1,2023-03-11,Web,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,563.26,563.26
ORD007910,CUST02049,2023-12-18,12,4,2023-12-20,App,Delhi,Delivered,COD,Morning 6-10 AM,,0.0,1163.21,1163.21
ORD007911,CUST02049,2023-01-30,1,1,2023-01-31,Kiosk,Delhi,Returned,Credit Card,Afternoon 10-2 PM,,0.0,2032.49,497.1
ORD007912,CUST02049,2023-07-24,7,3,2023-07-25,Web,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,1074.04,1074.04
ORD007913,CUST02049,2023-09-26,9,3,2023-09-29,Web,Delhi,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1673.05,1673.05
ORD007914,CUST02049,2023-06-28,6,2,2023-06-29,Web,Delhi,Delivered,Wallet,Morning 6-10 AM,,0.0,1033.03,1033.03
ORD007915,CUST02049,2023-10-17,10,4,2023-10-19,Web,Delhi,Delivered,Debit Card,Morning 6-10 AM,,0.0,5167.24,5167.24
ORD007916,CUST02049,2023-09-06,9,3,2023-09-08,App,Delhi,Delivered,Wallet,Afternoon 10-2 PM,,0.0,854.47,854.47
ORD007917,CUST02050,2023-12-21,12,4,,App,Delhi,Cancelled,Credit Card,Evening 4-8 PM,,0.0,2460.5,0.0
ORD007918,CUST02050,2023-07-25,7,3,2023-07-28,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,792.83,792.83
ORD007919,CUST02050,2023-07-01,7,3,2023-07-03,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,2402.01,2402.01
ORD007920,CUST02050,2023-12-09,12,4,2023-12-12,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,450.02,450.02
ORD007921,CUST02050,2023-10-17,10,4,2023-10-20,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,2118.18,2118.18
ORD007922,CUST02050,2023-07-06,7,3,2023-07-07,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,1908.82,1908.82
ORD007923,CUST02050,2023-05-22,5,2,2023-05-25,Web,Delhi,Delivered,Debit Card,Morning 6-10 AM,,0.0,488.94,488.94
ORD007924,CUST02050,2023-10-22,10,4,2023-10-23,Web,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,508.36,508.36
ORD007925,CUST02050,2023-10-02,10,4,2023-10-05,Kiosk,Delhi,Delivered,Debit Card,Morning 6-10 AM,,0.0,1152.27,1152.27
ORD007926,CUST02050,2023-06-21,6,2,,Web,Delhi,Cancelled,Credit Card,Morning 6-10 AM,,0.0,954.08,0.0
ORD007927,CUST02050,2023-09-27,9,3,2023-09-29,App,Delhi,Delivered,Credit Card,Evening 4-8 PM,,0.0,1258.98,1258.98
ORD007928,CUST02050,2023-12-22,12,4,2023-12-24,Web,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,636.49,636.49
ORD007929,CUST02050,2023-10-19,10,4,2023-10-20,App,Delhi,Delivered,Wallet,Afternoon 10-2 PM,,0.0,1427.98,1427.98
ORD007930,CUST02051,2023-03-25,3,1,,App,Delhi,Cancelled,UPI,Afternoon 10-2 PM,,0.0,496.86,0.0
ORD007931,CUST02055,2023-02-21,2,1,2023-02-24,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,69.6,69.6
ORD007932,CUST02055,2023-04-18,4,2,2023-04-19,Web,Mumbai,Returned,UPI,Evening 4-8 PM,,0.0,994.27,619.41
ORD007933,CUST02055,2023-03-22,3,1,2023-03-25,Kiosk,Mumbai,Delivered,Wallet,Afternoon 10-2 PM,,0.0,1294.95,1294.95
ORD007934,CUST02055,2023-01-07,1,1,2023-01-08,App,Mumbai,Returned,Debit Card,Evening 4-8 PM,,0.0,1057.32,15.5
ORD007935,CUST02055,2023-10-31,10,4,2023-11-01,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1308.84,1308.84
ORD007936,CUST02056,2023-09-10,9,3,2023-09-12,App,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,1218.45,1218.45
ORD007937,CUST02056,2023-05-06,5,2,2023-05-09,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,2370.2,2370.2
ORD007938,CUST02056,2023-05-10,5,2,2023-05-11,Web,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,691.98,691.98
ORD007939,CUST02056,2023-02-08,2,1,2023-02-10,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,2275.4,2275.4
ORD007940,CUST02056,2023-07-02,7,3,2023-07-04,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1728.12,1728.12
ORD007941,CUST02056,2023-11-06,11,4,2023-11-09,App,Mumbai,Delivered,Debit Card,Late Night 8-11 PM,,0.0,1149.3,1149.3
ORD007942,CUST02056,2023-02-09,2,1,2023-02-12,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1740.36,1740.36
ORD007943,CUST02056,2023-03-26,3,1,2023-03-28,Web,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,1353.99,1353.99
ORD007944,CUST02056,2023-04-27,4,2,2023-04-30,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,420.89,420.89
ORD007945,CUST02060,2023-11-13,11,4,2023-11-14,Web,Jaipur,Delivered,UPI,Morning 6-10 AM,DIWALI23SUPER,47.89,383.18,335.29
ORD007946,CUST02066,2023-06-17,6,2,2023-06-19,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,783.15,783.15
ORD007947,CUST02066,2023-09-07,9,3,2023-09-09,Web,Bengaluru,Delivered,Debit Card,Evening 4-8 PM,,0.0,44.61,44.61
ORD007948,CUST02066,2023-10-21,10,4,2023-10-23,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,982.49,982.49
ORD007949,CUST02066,2023-05-18,5,2,2023-05-20,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,2162.96,2162.96
ORD007950,CUST02066,2023-11-21,11,4,,App,Bengaluru,Cancelled,Wallet,Evening 4-8 PM,BIGSALE23,0.0,885.02,0.0
ORD007951,CUST02066,2023-11-15,11,4,2023-11-16,Web,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,1335.59,1335.59
ORD007952,CUST02066,2023-02-27,2,1,2023-02-28,App,Bengaluru,Returned,UPI,Afternoon 10-2 PM,,0.0,1589.29,366.14
ORD007953,CUST02066,2023-01-16,1,1,,App,Bengaluru,Cancelled,UPI,Evening 4-8 PM,,0.0,1678.92,0.0
ORD007954,CUST02067,2023-12-16,12,4,2023-12-19,App,Bengaluru,Delivered,Debit Card,Evening 4-8 PM,,0.0,69.25,69.25
ORD007955,CUST02068,2023-12-28,12,4,2023-12-29,App,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,XMAS23,56.92,549.05,492.13
ORD007956,CUST02069,2023-03-26,3,1,2023-03-29,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,846.45,846.45
ORD007957,CUST02069,2023-12-08,12,4,2023-12-11,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,984.81,984.81
ORD007958,CUST02069,2023-02-05,2,1,2023-02-07,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,234.12,234.12
ORD007959,CUST02069,2023-03-27,3,1,2023-03-28,App,Mumbai,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,971.74,971.74
ORD007960,CUST02069,2023-05-05,5,2,2023-05-07,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,4499.98,4499.98
ORD007961,CUST02069,2023-05-11,5,2,2023-05-13,Kiosk,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1274.49,1274.49
